transaction_id,customer_id,merchant_id,amount,timestamp,device_id,ip_address,payment_method,location,transaction_frequency,customer_age_days,previous_transaction_count,previous_fraud_count,is_new_device,is_new_ip,is_fraud
txn_001000,CUST-1142,M-020,3770,2026-08-28T15:20:00,DEV-058,IP-003,PI-032,Bengaluru,3,612,63,0,True,True,False
txn_001001,CUST-1143,M-010,1246,2026-08-28T15:31:00,DEV-074,IP-002,PI-083,Delhi,3,747,39,0,True,True,False
txn_001002,CUST-1144,M-006,2540,2026-08-28T15:42:00,DEV-023,IP-014,PI-080,Bengaluru,4,498,50,0,True,True,False
txn_001003,CUST-1145,M-013,1282,2026-08-28T15:53:00,DEV-024,IP-023,PI-090,Mumbai,2,191,36,0,True,True,False
txn_001004,CUST-1146,M-007,1046,2026-08-28T16:04:00,DEV-069,IP-010,PI-064,Delhi,1,407,10,0,True,True,False
txn_001005,CUST-1147,M-014,3170,2026-08-28T16:15:00,DEV-065,IP-025,PI-058,Mumbai,3,242,65,0,True,True,False
txn_001006,CUST-1148,M-013,14567,2026-08-28T16:26:00,DEV-004,IP-003,PI-044,Bengaluru,7,229,51,1,True,True,True
txn_001007,CUST-1149,M-011,9236,2026-08-28T16:37:00,DEV-015,IP-023,PI-086,Bengaluru,8,526,60,1,True,True,True
txn_001008,CUST-1150,M-005,4085,2026-08-28T16:48:00,DEV-032,IP-023,PI-061,Delhi,2,204,3,0,True,True,False
txn_001009,CUST-1151,M-018,1517,2026-08-28T16:59:00,DEV-023,IP-010,PI-051,Mumbai,1,717,2,0,True,True,False
txn_001010,CUST-1152,M-006,3433,2026-08-28T17:10:00,DEV-020,IP-015,PI-028,Bengaluru,1,721,69,0,True,True,False
txn_001011,CUST-1153,M-004,4783,2026-08-28T17:21:00,DEV-007,IP-027,PI-050,Bengaluru,3,484,7,0,True,True,False
txn_001012,CUST-1154,M-007,3591,2026-08-28T17:32:00,DEV-007,IP-025,PI-032,Delhi,2,234,12,0,True,True,False
txn_001013,CUST-1155,M-007,12523,2026-08-28T17:43:00,DEV-004,IP-001,PI-088,Bengaluru,2,255,13,2,True,True,True
txn_001014,CUST-1156,M-004,4698,2026-08-28T17:54:00,DEV-006,IP-014,PI-042,Delhi,2,669,27,0,True,True,False
txn_001015,CUST-1157,M-008,1489,2026-08-28T18:05:00,DEV-051,IP-014,PI-028,Mumbai,3,361,23,0,True,True,False
txn_001016,CUST-1158,M-007,13376,2026-08-28T18:16:00,DEV-041,IP-001,PI-059,Mumbai,2,703,36,3,True,True,True
txn_001017,CUST-1159,M-020,11940,2026-08-28T18:27:00,DEV-028,IP-014,PI-064,Mumbai,12,579,73,2,True,True,True
txn_001018,CUST-1160,M-013,3157,2026-08-28T18:38:00,DEV-013,IP-020,PI-087,Bengaluru,2,370,23,0,True,True,False
txn_001019,CUST-1161,M-003,4449,2026-08-28T18:49:00,DEV-041,IP-028,PI-043,Mumbai,4,421,66,0,True,True,False
txn_001020,CUST-1162,M-008,608,2026-08-28T19:00:00,DEV-030,IP-017,PI-003,Bengaluru,1,346,31,0,True,True,False
txn_001021,CUST-1163,M-002,1150,2026-08-28T19:11:00,DEV-032,IP-020,PI-018,Delhi,4,333,26,0,True,True,False
txn_001022,CUST-1164,M-008,810,2026-08-28T19:22:00,DEV-027,IP-021,PI-077,Delhi,3,167,36,0,True,True,False
txn_001023,CUST-1165,M-010,3898,2026-08-28T19:33:00,DEV-006,IP-017,PI-004,Mumbai,3,380,32,0,True,True,False
txn_001024,CUST-1166,M-008,2534,2026-08-28T19:44:00,DEV-007,IP-030,PI-078,Delhi,3,217,57,0,True,True,False
txn_001025,CUST-1167,M-003,4527,2026-08-28T19:55:00,DEV-009,IP-028,PI-025,Mumbai,2,239,17,0,True,True,False
txn_001026,CUST-1168,M-008,2174,2026-08-28T20:06:00,DEV-076,IP-018,PI-065,Mumbai,4,772,60,0,True,True,False
txn_001027,CUST-1169,M-006,3973,2026-08-28T20:17:00,DEV-026,IP-008,PI-078,Mumbai,3,322,74,0,True,True,False
txn_001028,CUST-1170,M-003,4441,2026-08-28T20:28:00,DEV-026,IP-009,PI-047,Delhi,4,201,61,0,True,True,False
txn_001029,CUST-1171,M-005,4050,2026-08-28T20:39:00,DEV-065,IP-020,PI-062,Mumbai,4,467,11,0,True,True,False
txn_001030,CUST-1172,M-005,4900,2026-08-28T20:50:00,DEV-039,IP-020,PI-071,Bengaluru,2,293,49,0,True,True,False
txn_001031,CUST-1173,M-018,3573,2026-08-28T21:01:00,DEV-059,IP-010,PI-078,Delhi,1,371,18,0,True,True,False
txn_001032,CUST-1174,M-001,2053,2026-08-28T21:12:00,DEV-026,IP-005,PI-002,Bengaluru,3,533,52,0,True,True,False
txn_001033,CUST-1175,M-013,3556,2026-08-28T21:23:00,DEV-051,IP-024,PI-063,Delhi,1,448,5,0,True,True,False
txn_001034,CUST-1176,M-007,1830,2026-08-28T21:34:00,DEV-016,IP-013,PI-056,Delhi,3,551,63,0,True,True,False
txn_001035,CUST-1177,M-013,972,2026-08-28T21:45:00,DEV-048,IP-023,PI-055,Bengaluru,2,278,62,0,True,True,False
txn_001036,CUST-1178,M-005,7462,2026-08-28T21:56:00,DEV-047,IP-021,PI-034,Bengaluru,8,727,19,3,True,True,True
txn_001037,CUST-1179,M-001,1822,2026-08-28T22:07:00,DEV-075,IP-022,PI-015,Mumbai,4,437,76,0,True,True,False
txn_001038,CUST-1180,M-014,2046,2026-08-28T22:18:00,DEV-011,IP-017,PI-022,Delhi,3,738,39,0,True,True,False
txn_001039,CUST-1181,M-019,3635,2026-08-28T22:29:00,DEV-069,IP-022,PI-040,Bengaluru,4,800,12,0,True,True,False
txn_001040,CUST-1182,M-005,3321,2026-08-28T22:40:00,DEV-074,IP-025,PI-035,Bengaluru,2,796,51,0,True,True,False
txn_001041,CUST-1183,M-001,4528,2026-08-28T22:51:00,DEV-001,IP-006,PI-013,Mumbai,4,567,54,0,True,True,False
txn_001042,CUST-1184,M-012,1945,2026-08-28T23:02:00,DEV-056,IP-006,PI-024,Bengaluru,2,232,63,0,True,True,False
txn_001043,CUST-1185,M-006,2241,2026-08-28T23:13:00,DEV-015,IP-015,PI-026,Mumbai,2,858,25,0,True,True,False
txn_001044,CUST-1186,M-006,1394,2026-08-28T23:24:00,DEV-053,IP-015,PI-011,Delhi,1,416,16,0,True,True,False
txn_001045,CUST-1187,M-016,2423,2026-08-28T23:35:00,DEV-044,IP-001,PI-063,Bengaluru,1,39,8,0,True,True,False
txn_001046,CUST-1188,M-004,842,2026-08-28T23:46:00,DEV-001,IP-022,PI-028,Bengaluru,1,414,78,0,True,True,False
txn_001047,CUST-1189,M-016,4480,2026-08-28T23:57:00,DEV-035,IP-030,PI-044,Bengaluru,4,374,48,0,True,True,False
txn_001048,CUST-1190,M-012,2462,2026-08-29T00:08:00,DEV-044,IP-011,PI-086,Delhi,4,655,8,0,True,True,False
txn_001049,CUST-1191,M-001,1320,2026-08-29T00:19:00,DEV-043,IP-026,PI-059,Bengaluru,4,772,18,0,True,True,False
txn_001050,CUST-1192,M-009,15693,2026-08-29T00:30:00,DEV-016,IP-028,PI-090,Mumbai,6,492,80,4,True,True,True
txn_001051,CUST-1193,M-001,3139,2026-08-29T00:41:00,DEV-025,IP-001,PI-082,Delhi,1,856,42,0,True,True,False
txn_001052,CUST-1194,M-013,4469,2026-08-29T00:52:00,DEV-030,IP-020,PI-079,Mumbai,3,468,61,0,True,True,False
txn_001053,CUST-1195,M-010,3652,2026-08-29T01:03:00,DEV-013,IP-024,PI-078,Mumbai,2,562,74,0,True,True,False
txn_001054,CUST-1196,M-016,1547,2026-08-29T01:14:00,DEV-065,IP-002,PI-012,Delhi,4,202,58,0,True,True,False
txn_001055,CUST-1197,M-008,4929,2026-08-29T01:25:00,DEV-062,IP-022,PI-032,Mumbai,2,801,12,0,True,True,False
txn_001056,CUST-1198,M-013,3174,2026-08-29T01:36:00,DEV-004,IP-006,PI-036,Mumbai,3,711,61,0,True,True,False
txn_001057,CUST-1199,M-018,1612,2026-08-29T01:47:00,DEV-016,IP-022,PI-082,Bengaluru,4,122,43,0,True,True,False
txn_001058,CUST-1200,M-011,1029,2026-08-29T01:58:00,DEV-074,IP-025,PI-049,Bengaluru,4,699,72,0,True,True,False
txn_001059,CUST-1201,M-008,2411,2026-08-29T02:09:00,DEV-056,IP-026,PI-034,Mumbai,3,119,15,0,True,True,False
txn_001060,CUST-1202,M-004,2041,2026-08-29T02:20:00,DEV-076,IP-030,PI-074,Delhi,2,350,49,0,True,True,False
txn_001061,CUST-1203,M-019,1006,2026-08-29T02:31:00,DEV-001,IP-010,PI-069,Mumbai,4,463,41,0,True,True,False
txn_001062,CUST-1204,M-004,2319,2026-08-29T02:42:00,DEV-017,IP-017,PI-051,Mumbai,4,353,19,0,True,True,False
txn_001063,CUST-1205,M-016,2293,2026-08-29T02:53:00,DEV-038,IP-027,PI-088,Delhi,2,645,37,0,True,True,False
txn_001064,CUST-1206,M-010,3122,2026-08-29T03:04:00,DEV-005,IP-020,PI-065,Bengaluru,1,310,74,0,True,True,False
txn_001065,CUST-1207,M-013,2887,2026-08-29T03:15:00,DEV-028,IP-016,PI-008,Delhi,2,877,27,0,True,True,False
txn_001066,CUST-1208,M-006,930,2026-08-29T03:26:00,DEV-029,IP-023,PI-063,Bengaluru,4,336,21,0,True,True,False
txn_001067,CUST-1209,M-014,3264,2026-08-29T03:37:00,DEV-071,IP-013,PI-087,Delhi,3,805,51,0,True,True,False
txn_001068,CUST-1210,M-010,2818,2026-08-29T03:48:00,DEV-068,IP-024,PI-090,Mumbai,4,129,17,0,True,True,False
txn_001069,CUST-1211,M-010,943,2026-08-29T03:59:00,DEV-075,IP-028,PI-059,Bengaluru,2,621,18,0,True,True,False
txn_001070,CUST-1212,M-007,1686,2026-08-29T04:10:00,DEV-062,IP-010,PI-028,Bengaluru,2,782,2,0,True,True,False
txn_001071,CUST-1213,M-013,1709,2026-08-29T04:21:00,DEV-074,IP-004,PI-055,Bengaluru,2,87,13,0,True,True,False
txn_001072,CUST-1214,M-004,929,2026-08-29T04:32:00,DEV-061,IP-006,PI-066,Bengaluru,3,637,56,0,True,True,False
txn_001073,CUST-1215,M-004,778,2026-08-29T04:43:00,DEV-052,IP-008,PI-031,Delhi,4,339,77,0,True,True,False
txn_001074,CUST-1216,M-015,1234,2026-08-29T04:54:00,DEV-049,IP-025,PI-084,Delhi,3,677,57,0,True,True,False
txn_001075,CUST-1217,M-004,1176,2026-08-29T05:05:00,DEV-016,IP-004,PI-063,Bengaluru,2,53,76,0,True,True,False
txn_001076,CUST-1218,M-004,2742,2026-08-29T05:16:00,DEV-074,IP-016,PI-076,Mumbai,4,525,56,0,True,True,False
txn_001077,CUST-1219,M-003,3164,2026-08-29T05:27:00,DEV-017,IP-004,PI-069,Mumbai,4,862,3,0,True,True,False
txn_001078,CUST-1220,M-016,4842,2026-08-29T05:38:00,DEV-069,IP-026,PI-009,Bengaluru,1,801,27,0,True,True,False
txn_001079,CUST-1221,M-001,1974,2026-08-29T05:49:00,DEV-016,IP-006,PI-072,Delhi,3,155,6,0,True,True,False
txn_001080,CUST-1042,M-003,1820,2026-08-29T06:00:00,DEV-027,IP-021,PI-072,Delhi,1,116,16,0,True,True,False
txn_001081,CUST-1043,M-014,1905,2026-08-29T06:11:00,DEV-047,IP-018,PI-085,Mumbai,2,337,6,0,True,True,False
txn_001082,CUST-1044,M-018,2903,2026-08-29T06:22:00,DEV-067,IP-029,PI-057,Mumbai,4,741,41,0,True,True,False
txn_001083,CUST-1045,M-017,4909,2026-08-29T06:33:00,DEV-046,IP-020,PI-027,Bengaluru,1,708,6,0,True,True,False
txn_001084,CUST-1046,M-007,2955,2026-08-29T06:44:00,DEV-025,IP-005,PI-018,Bengaluru,2,635,46,0,True,True,False
txn_001085,CUST-1047,M-018,1109,2026-08-29T06:55:00,DEV-080,IP-014,PI-033,Delhi,4,695,21,0,True,True,False
txn_001086,CUST-1048,M-005,3984,2026-08-29T07:06:00,DEV-011,IP-009,PI-069,Mumbai,1,674,35,0,True,True,False
txn_001087,CUST-1049,M-019,3548,2026-08-29T07:17:00,DEV-025,IP-023,PI-085,Bengaluru,2,459,20,0,True,True,False
txn_001088,CUST-1050,M-020,712,2026-08-29T07:28:00,DEV-056,IP-013,PI-032,Mumbai,3,157,69,0,True,True,False
txn_001089,CUST-1051,M-011,1040,2026-08-29T07:39:00,DEV-071,IP-014,PI-082,Mumbai,3,371,35,0,True,True,False
txn_001090,CUST-1052,M-004,580,2026-08-29T07:50:00,DEV-029,IP-009,PI-049,Mumbai,4,137,16,0,True,True,False
txn_001091,CUST-1053,M-004,4510,2026-08-29T08:01:00,DEV-040,IP-019,PI-068,Delhi,3,594,35,0,True,True,False
txn_001092,CUST-1054,M-013,3105,2026-08-29T08:12:00,DEV-007,IP-006,PI-024,Delhi,4,518,76,0,True,True,False
txn_001093,CUST-1055,M-005,4707,2026-08-29T08:23:00,DEV-002,IP-022,PI-085,Mumbai,2,417,73,0,True,True,False
txn_001094,CUST-1056,M-008,3532,2026-08-29T08:34:00,DEV-007,IP-030,PI-087,Bengaluru,4,753,59,0,True,True,False
txn_001095,CUST-1057,M-017,4339,2026-08-29T08:45:00,DEV-046,IP-026,PI-037,Delhi,4,563,30,0,True,True,False
txn_001096,CUST-1058,M-011,3830,2026-08-29T08:56:00,DEV-012,IP-010,PI-012,Bengaluru,1,108,31,0,True,True,False
txn_001097,CUST-1059,M-003,970,2026-08-29T09:07:00,DEV-022,IP-019,PI-037,Bengaluru,4,857,2,0,True,True,False
txn_001098,CUST-1060,M-005,4667,2026-08-29T09:18:00,DEV-055,IP-022,PI-062,Delhi,1,445,2,0,True,True,False
txn_001099,CUST-1061,M-018,3981,2026-08-29T09:29:00,DEV-001,IP-023,PI-045,Mumbai,1,651,58,0,True,True,False
txn_001100,CUST-1062,M-006,2343,2026-08-29T09:40:00,DEV-068,IP-029,PI-010,Delhi,2,556,46,0,True,True,False
txn_001101,CUST-1063,M-006,3605,2026-08-29T09:51:00,DEV-055,IP-016,PI-048,Mumbai,3,725,32,0,True,True,False
txn_001102,CUST-1064,M-016,2950,2026-08-29T10:02:00,DEV-016,IP-010,PI-038,Delhi,2,32,73,0,True,True,False
txn_001103,CUST-1065,M-002,4723,2026-08-29T10:13:00,DEV-040,IP-030,PI-060,Bengaluru,4,88,46,0,True,True,False
txn_001104,CUST-1066,M-012,11888,2026-08-29T10:24:00,DEV-059,IP-011,PI-014,Mumbai,6,769,24,4,True,True,True
txn_001105,CUST-1067,M-007,4530,2026-08-29T10:35:00,DEV-013,IP-014,PI-011,Bengaluru,2,450,16,0,True,True,False
txn_001106,CUST-1068,M-008,2549,2026-08-29T10:46:00,DEV-001,IP-005,PI-061,Delhi,3,336,47,0,True,True,False
txn_001107,CUST-1069,M-004,2707,2026-08-29T10:57:00,DEV-024,IP-018,PI-057,Bengaluru,4,195,18,0,True,True,False
txn_001108,CUST-1070,M-007,3442,2026-08-29T11:08:00,DEV-056,IP-001,PI-015,Mumbai,3,71,18,0,True,True,False
txn_001109,CUST-1071,M-006,758,2026-08-29T11:19:00,DEV-043,IP-029,PI-086,Mumbai,4,711,35,0,True,True,False
txn_001110,CUST-1072,M-005,4559,2026-08-29T11:30:00,DEV-063,IP-018,PI-042,Delhi,4,164,15,0,True,True,False
txn_001111,CUST-1073,M-012,1774,2026-08-29T11:41:00,DEV-003,IP-005,PI-065,Mumbai,2,83,44,0,True,True,False
txn_001112,CUST-1074,M-014,565,2026-08-29T11:52:00,DEV-077,IP-024,PI-062,Delhi,3,527,11,0,True,True,False
txn_001113,CUST-1075,M-017,1749,2026-08-29T12:03:00,DEV-032,IP-020,PI-024,Mumbai,3,815,15,0,True,True,False
txn_001114,CUST-1076,M-007,4015,2026-08-29T12:14:00,DEV-032,IP-022,PI-061,Bengaluru,1,747,65,0,True,True,False
txn_001115,CUST-1077,M-008,1718,2026-08-29T12:25:00,DEV-025,IP-028,PI-016,Mumbai,4,69,36,0,True,True,False
txn_001116,CUST-1078,M-020,644,2026-08-29T12:36:00,DEV-019,IP-014,PI-026,Mumbai,1,419,53,0,True,True,False
txn_001117,CUST-1079,M-014,3253,2026-08-29T12:47:00,DEV-030,IP-008,PI-062,Mumbai,4,689,7,0,True,True,False
txn_001118,CUST-1080,M-012,2798,2026-08-29T12:58:00,DEV-035,IP-012,PI-054,Mumbai,3,78,24,0,True,True,False
txn_001119,CUST-1081,M-007,12269,2026-08-29T13:09:00,DEV-007,IP-022,PI-037,Delhi,5,651,13,4,True,True,True
txn_001120,CUST-1082,M-010,3238,2026-08-29T13:20:00,DEV-063,IP-012,PI-015,Mumbai,1,729,71,0,True,True,False
txn_001121,CUST-1083,M-012,3453,2026-08-29T13:31:00,DEV-017,IP-011,PI-076,Bengaluru,3,273,36,0,True,True,False
txn_001122,CUST-1084,M-005,1371,2026-08-29T13:42:00,DEV-050,IP-003,PI-081,Bengaluru,1,72,76,0,True,True,False
txn_001123,CUST-1085,M-004,4151,2026-08-29T13:53:00,DEV-025,IP-007,PI-010,Bengaluru,3,338,61,0,True,True,False
txn_001124,CUST-1086,M-002,1758,2026-08-29T14:04:00,DEV-026,IP-018,PI-017,Mumbai,4,593,33,0,True,True,False
txn_001125,CUST-1087,M-015,3498,2026-08-29T14:15:00,DEV-072,IP-012,PI-081,Bengaluru,1,476,9,0,True,True,False
txn_001126,CUST-1088,M-001,4627,2026-08-29T14:26:00,DEV-068,IP-030,PI-022,Bengaluru,3,743,17,0,True,True,False
txn_001127,CUST-1089,M-013,2058,2026-08-29T14:37:00,DEV-073,IP-002,PI-064,Bengaluru,1,199,57,0,True,True,False
txn_001128,CUST-1090,M-013,3696,2026-08-29T14:48:00,DEV-050,IP-018,PI-078,Delhi,2,218,1,0,True,True,False
txn_001129,CUST-1091,M-017,572,2026-08-29T14:59:00,DEV-028,IP-019,PI-059,Bengaluru,3,340,29,0,True,True,False
txn_001130,CUST-1092,M-006,1475,2026-08-29T15:10:00,DEV-035,IP-018,PI-029,Mumbai,2,328,6,0,True,True,False
txn_001131,CUST-1093,M-009,1589,2026-08-29T15:21:00,DEV-036,IP-030,PI-007,Bengaluru,2,873,27,0,True,True,False
txn_001132,CUST-1094,M-020,3346,2026-08-29T15:32:00,DEV-001,IP-021,PI-048,Delhi,1,752,71,0,True,True,False
txn_001133,CUST-1095,M-011,2915,2026-08-29T15:43:00,DEV-018,IP-014,PI-008,Bengaluru,1,873,46,0,True,True,False
txn_001134,CUST-1096,M-001,2597,2026-08-29T15:54:00,DEV-036,IP-006,PI-069,Bengaluru,1,769,49,0,True,True,False
txn_001135,CUST-1097,M-015,2188,2026-08-29T16:05:00,DEV-033,IP-028,PI-029,Delhi,3,238,75,0,True,True,False
txn_001136,CUST-1098,M-008,4154,2026-08-29T16:16:00,DEV-051,IP-005,PI-056,Delhi,2,520,12,0,True,True,False
txn_001137,CUST-1099,M-007,1942,2026-08-29T16:27:00,DEV-059,IP-006,PI-073,Delhi,2,693,37,0,True,True,False
txn_001138,CUST-1100,M-013,9911,2026-08-29T16:38:00,DEV-021,IP-029,PI-088,Bengaluru,4,101,19,1,True,True,True
txn_001139,CUST-1101,M-004,3797,2026-08-29T16:49:00,DEV-059,IP-030,PI-068,Mumbai,1,647,13,0,True,True,False
txn_001140,CUST-1102,M-002,611,2026-08-29T17:00:00,DEV-003,IP-004,PI-017,Mumbai,1,304,19,0,True,True,False
txn_001141,CUST-1103,M-004,576,2026-08-29T17:11:00,DEV-077,IP-001,PI-070,Bengaluru,3,754,11,0,True,True,False
txn_001142,CUST-1104,M-006,4139,2026-08-29T17:22:00,DEV-062,IP-025,PI-040,Delhi,4,188,32,0,True,True,False
txn_001143,CUST-1105,M-004,15906,2026-08-29T17:33:00,DEV-035,IP-021,PI-003,Mumbai,2,587,38,1,True,True,True
txn_001144,CUST-1106,M-008,509,2026-08-29T17:44:00,DEV-054,IP-005,PI-004,Mumbai,4,424,19,0,True,True,False
txn_001145,CUST-1107,M-004,3651,2026-08-29T17:55:00,DEV-037,IP-008,PI-063,Mumbai,1,259,14,0,True,True,False
txn_001146,CUST-1108,M-020,1124,2026-08-29T18:06:00,DEV-037,IP-012,PI-043,Mumbai,3,116,6,0,True,True,False
txn_001147,CUST-1109,M-011,4845,2026-08-29T18:17:00,DEV-023,IP-014,PI-077,Mumbai,4,183,39,0,True,True,False
txn_001148,CUST-1110,M-009,1351,2026-08-29T18:28:00,DEV-037,IP-012,PI-064,Bengaluru,3,301,10,0,True,True,False
txn_001149,CUST-1111,M-011,1700,2026-08-29T18:39:00,DEV-020,IP-025,PI-019,Delhi,4,768,62,0,True,True,False
txn_001150,CUST-1112,M-009,4001,2026-08-29T18:50:00,DEV-015,IP-019,PI-019,Mumbai,3,160,24,0,True,True,False
txn_001151,CUST-1113,M-014,4548,2026-08-29T19:01:00,DEV-046,IP-011,PI-062,Bengaluru,4,646,43,0,True,True,False
txn_001152,CUST-1114,M-018,3929,2026-08-29T19:12:00,DEV-032,IP-013,PI-064,Bengaluru,4,575,69,0,True,True,False
txn_001153,CUST-1115,M-017,3955,2026-08-29T19:23:00,DEV-050,IP-003,PI-074,Bengaluru,2,749,12,0,True,True,False
txn_001154,CUST-1116,M-012,640,2026-08-29T19:34:00,DEV-001,IP-007,PI-072,Delhi,2,142,8,0,True,True,False
txn_001155,CUST-1117,M-010,1641,2026-08-29T19:45:00,DEV-047,IP-028,PI-059,Mumbai,4,278,27,0,True,True,False
txn_001156,CUST-1118,M-004,1628,2026-08-29T19:56:00,DEV-008,IP-024,PI-090,Bengaluru,2,416,4,0,True,True,False
txn_001157,CUST-1119,M-004,943,2026-08-29T20:07:00,DEV-055,IP-012,PI-085,Bengaluru,1,518,77,0,True,True,False
txn_001158,CUST-1120,M-005,3492,2026-08-29T20:18:00,DEV-004,IP-005,PI-011,Mumbai,1,42,73,0,True,True,False
txn_001159,CUST-1121,M-016,1994,2026-08-29T20:29:00,DEV-054,IP-005,PI-018,Bengaluru,3,511,53,0,True,True,False
txn_001160,CUST-1122,M-010,608,2026-08-29T20:40:00,DEV-057,IP-026,PI-015,Mumbai,1,687,5,0,True,True,False
txn_001161,CUST-1123,M-001,1813,2026-08-29T20:51:00,DEV-023,IP-017,PI-051,Delhi,4,597,34,0,True,True,False
txn_001162,CUST-1124,M-014,2362,2026-08-29T21:02:00,DEV-065,IP-010,PI-021,Delhi,1,564,49,0,True,True,False
txn_001163,CUST-1125,M-013,2235,2026-08-29T21:13:00,DEV-017,IP-024,PI-080,Mumbai,2,431,24,0,True,True,False
txn_001164,CUST-1126,M-015,1132,2026-08-29T21:24:00,DEV-072,IP-020,PI-062,Delhi,4,877,49,0,True,True,False
txn_001165,CUST-1127,M-007,3975,2026-08-29T21:35:00,DEV-048,IP-021,PI-035,Mumbai,1,109,47,0,True,True,False
txn_001166,CUST-1128,M-010,2462,2026-08-29T21:46:00,DEV-043,IP-001,PI-021,Bengaluru,1,96,28,0,True,True,False
txn_001167,CUST-1129,M-002,2152,2026-08-29T21:57:00,DEV-040,IP-007,PI-031,Delhi,1,613,73,0,True,True,False
txn_001168,CUST-1130,M-011,7787,2026-08-29T22:08:00,DEV-062,IP-002,PI-012,Delhi,1,395,37,4,True,True,True
txn_001169,CUST-1131,M-012,3700,2026-08-29T22:19:00,DEV-041,IP-025,PI-017,Bengaluru,1,369,53,0,True,True,False
txn_001170,CUST-1132,M-005,4613,2026-08-29T22:30:00,DEV-065,IP-004,PI-004,Bengaluru,4,518,76,0,True,True,False
txn_001171,CUST-1133,M-005,1820,2026-08-29T22:41:00,DEV-005,IP-010,PI-088,Delhi,1,670,12,0,True,True,False
txn_001172,CUST-1134,M-005,2266,2026-08-29T22:52:00,DEV-030,IP-029,PI-021,Bengaluru,3,488,17,0,True,True,False
txn_001173,CUST-1135,M-002,4029,2026-08-29T23:03:00,DEV-047,IP-020,PI-088,Delhi,2,243,79,0,True,True,False
txn_001174,CUST-1136,M-004,4575,2026-08-29T23:14:00,DEV-020,IP-019,PI-002,Mumbai,3,590,12,0,True,True,False
txn_001175,CUST-1137,M-010,1890,2026-08-29T23:25:00,DEV-059,IP-011,PI-021,Mumbai,3,620,47,0,True,True,False
txn_001176,CUST-1138,M-009,4274,2026-08-29T23:36:00,DEV-010,IP-006,PI-061,Delhi,4,695,18,0,True,True,False
txn_001177,CUST-1139,M-012,824,2026-08-29T23:47:00,DEV-073,IP-016,PI-037,Delhi,4,664,17,0,True,True,False
txn_001178,CUST-1140,M-012,3069,2026-08-29T23:58:00,DEV-066,IP-028,PI-011,Bengaluru,4,548,58,0,True,True,False
txn_001179,CUST-1141,M-008,967,2026-08-30T00:09:00,DEV-006,IP-020,PI-090,Bengaluru,1,188,14,0,True,True,False
txn_001180,CUST-1142,M-003,3770,2026-08-30T00:20:00,DEV-021,IP-019,PI-029,Delhi,4,715,12,0,True,True,False
txn_001181,CUST-1143,M-015,4883,2026-08-30T00:31:00,DEV-060,IP-021,PI-014,Mumbai,2,779,14,0,True,True,False
txn_001182,CUST-1144,M-007,4048,2026-08-30T00:42:00,DEV-051,IP-025,PI-052,Delhi,1,354,44,0,True,True,False
txn_001183,CUST-1145,M-004,4401,2026-08-30T00:53:00,DEV-063,IP-007,PI-036,Delhi,1,588,20,0,True,True,False
txn_001184,CUST-1146,M-011,2248,2026-08-30T01:04:00,DEV-019,IP-021,PI-073,Mumbai,4,93,47,0,True,True,False
txn_001185,CUST-1147,M-007,943,2026-08-30T01:15:00,DEV-061,IP-007,PI-003,Bengaluru,4,306,33,0,True,True,False
txn_001186,CUST-1148,M-009,1067,2026-08-30T01:26:00,DEV-011,IP-005,PI-052,Mumbai,3,759,58,0,True,True,False
txn_001187,CUST-1149,M-006,2625,2026-08-30T01:37:00,DEV-068,IP-007,PI-007,Mumbai,4,380,39,0,True,True,False
txn_001188,CUST-1150,M-016,4445,2026-08-30T01:48:00,DEV-045,IP-014,PI-069,Bengaluru,2,743,56,0,True,True,False
txn_001189,CUST-1151,M-018,581,2026-08-30T01:59:00,DEV-074,IP-013,PI-077,Mumbai,1,770,75,0,True,True,False
txn_001190,CUST-1152,M-001,3092,2026-08-30T02:10:00,DEV-042,IP-022,PI-020,Delhi,2,541,41,0,True,True,False
txn_001191,CUST-1153,M-001,4765,2026-08-30T02:21:00,DEV-053,IP-009,PI-058,Mumbai,4,684,75,0,True,True,False
txn_001192,CUST-1154,M-014,2037,2026-08-30T02:32:00,DEV-028,IP-024,PI-090,Bengaluru,2,645,49,0,True,True,False
txn_001193,CUST-1155,M-012,617,2026-08-30T02:43:00,DEV-027,IP-007,PI-047,Mumbai,3,344,65,0,True,True,False
txn_001194,CUST-1156,M-015,4588,2026-08-30T02:54:00,DEV-016,IP-023,PI-053,Delhi,3,390,70,0,True,True,False
txn_001195,CUST-1157,M-015,1940,2026-08-30T03:05:00,DEV-043,IP-004,PI-055,Delhi,2,596,77,0,True,True,False
txn_001196,CUST-1158,M-014,2834,2026-08-30T03:16:00,DEV-056,IP-013,PI-082,Delhi,1,119,14,0,True,True,False
txn_001197,CUST-1159,M-004,3869,2026-08-30T03:27:00,DEV-003,IP-020,PI-064,Bengaluru,1,678,57,0,True,True,False
txn_001198,CUST-1160,M-014,2874,2026-08-30T03:38:00,DEV-005,IP-022,PI-028,Mumbai,4,594,49,0,True,True,False
txn_001199,CUST-1161,M-015,3372,2026-08-30T03:49:00,DEV-061,IP-004,PI-053,Bengaluru,4,37,48,0,True,True,False
